Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating,Float shares outstanding
CNAF,Commercial National Financial Corp. (PA),9.96,USD,-2.8292682926829187,247,0.17486725663716815,28495560.971707325,USD,10.441346053045393,0.9539,USD,,10.1463,Finance,,2837482.58
NNUP,"NoCopi Technologies, Inc.",2.7,USD,0,4700,2.7684514342934627,28353181,USD,,-0.2402,USD,-212.08586094260383,0,Process Industries,,4273547.3496
VWFB,"VWF Bancorp, Inc.",14.75,USD,-1.3377926421404636,2850,0.536379719200512,28245741.379310343,USD,,-0.9337,USD,,0,Finance,,1286578.810075
MTEN,Mingteng International Corporation Inc.,4.55,USD,0,46397,0.4626334519572954,28244099.999999996,USD,,,,,0,Producer Manufacturing,,1657501.82
CVV,CVD Equipment Corporation,4.13,USD,0.7317073170731768,6751,0.49287805447868527,28185230.329268295,USD,,-0.8245,USD,-864.1334569045412,0,Electronic Technology,,4915442.04613
CKX,"CKX Lands, Inc.",13.9,USD,1.1129701025678365,1046,1.01131199845306,28175743.36206897,USD,,-0.0197,USD,97.5135680928941,0,Miscellaneous,,1343612.78144
VLD,"Velo3D, Inc.",3.31,USD,-15.34526854219949,538498,2.421483017166597,28093846.795396417,USD,,-16.4587,USD,-164.69258767206207,0,Producer Manufacturing,,5902824.84519
YHGJ,Yunhong Green CTI Ltd.,1.35,USD,0.7462686567164185,281,0.018745830553702467,28042117.3880597,USD,,-0.0105,USD,96.06446776611693,0,Producer Manufacturing,,8157519.796100001
LGL,"LGL Group, Inc. (The)",5.2,USD,0.19267822736030416,558,0.22258566356855078,27835273.37186898,USD,212.24489795918367,0.0245,USD,,0,Electronic Technology,,3885431.499
MDAI,"Spectral AI, Inc.",1.59,USD,0,72287,0.3590680235885046,27796909,USD,,-1.3351,USD,-2099.505766062603,0,Health Technology,Strong buy,7377443.1885
AMIX,"Autonomix Medical, Inc.",1.475,USD,-4.220779220779217,24509,0.1951266504041221,27721110.730519485,USD,,,,,0,Health Technology,,8193777.990546
RAVE,"Rave Restaurant Group, Inc.",1.89,USD,0.5319148936170218,3912,0.20523797532107782,27568609.659574468,USD,12.450592885375494,0.1518,USD,-65.53916004540295,0,Consumer Services,,9603058.9368
RKNEF,Optiva Inc.,4.46,USD,55.40069686411149,100,0.05555555555555555,27564294.32225913,USD,,-2.49718296,USD,-295.46954648335037,0,Technology Services,Neutral,6112838.326520001
KFFB,Kentucky First Federal Bancorp,3.38,USD,2.7355623100303905,1177,0.3170028818443804,27373657,USD,,-0.0742,USD,,11.8343,Finance,,8021984.6280000005
MFBP,"M&F Bancorp, Inc.",13.8,USD,-1.4285714285714235,3101,0.2925692505094724,27323655,USD,6.130880980940957,2.2509,USD,,1.30435,Finance,,1971723.4834
SUGP,SU Group Holdings Limited,2.03,USD,-3.328729939520933,67170,2.7925366060515353,26897500,USD,,,,,0,Commercial Services,,3589994.75
FSESF,MARLEY SPOON GROUP SE,1.9,USD,,640,,26884658,USD,,,,,0,Retail Trade,Strong buy,8400804.73328
HSTI,High Sierra Technologies Inc.,1.3,USD,0,100,0.47619047619047616,26834273.14285714,USD,,,,,0,Consumer Non-Durables,,4484223.5497
INDO,Indonesia Energy Corporation Limited,2.63,USD,0.3816793893129689,12125,0.15743584083723405,26833083.9351145,USD,,-0.2606,USD,,0,Energy Minerals,,4768293.061199999
GTIM,Good Times Restaurants Inc.,2.4199,USD,-2.8152610441767085,288,0.026992830029523407,26623942.916104417,USD,43.2125,0.056,USD,-93.13809582159048,0,Consumer Services,,8307322.6407
TRT,Trio-Tech International,6.2572,USD,0.19535628502802224,441,0.0562327858818729,26595008.72153723,USD,27.4318281455502,0.2281,USD,-56.56892612338158,0,Producer Manufacturing,,2606387.84913
SISI,"Shineco, Inc.",4.11,USD,10.78167115902966,326196,1.0513738775833832,26492908.229110513,USD,,,,,0,Process Industries,,6429032.90904
HAFG,"Holistic Asset Finance Group Co., Ltd.",0.78,USD,34.80815762184584,300,0.26661926768574473,26463982.999999996,USD,,-0.0311,USD,-3010,0,Commercial Services,,4677104.1546
TRIB,Trinity Biotech plc,3.3,USD,-4.624277456647403,51517,0.41540674655971255,26439642,USD,,-2.7504,USD,41.31603652812153,0,Health Technology,,7368850.46177
CHR,"Cheer Holding, Inc.",2.6,USD,0,3753,0.5935004348857434,26140034,USD,0.7824255191092386,3.323,USD,173.5204543583834,0,Technology Services,,5410375.584299999
ZOOZ,ZOOZ Power Ltd.,2.15,USD,1.415094339622632,2202,0.06111421030282341,25942147.73418071,USD,,-2.320494496,USD,50.854459711650236,0,Producer Manufacturing,,7200348.6462
ACCFF,Accord Financial Corp.,3.03,USD,1.6846768239479095,1300,0.14646072036142,25933771.488943487,USD,,-1.38102456,USD,-5331.8313963399805,7.37101,Finance,Strong buy,6252854.481
USEG,U.S. Energy Corp.,1.02,USD,0,5705,0.184088078320523,25792956.000000004,USD,,-1.6021,USD,-3343.1174089068827,2.20588,Energy Minerals,Buy,6256837.1832
BFNH,"BioForce Nanosciences Holdings, Inc.",0.88,USD,-12,1500,0.28413934193328405,25759144.4,USD,,-0.0162,USD,1.8181818181818281,0,Health Technology,,4213763.4254
SWSSF,Swiss Wtr Decaffinated Coffee Inc.,2.79,USD,0.45366169799092476,400,0.1532567049808429,25704145.225,USD,,-0.05817015999999999,USD,-337.68009825881524,0,Process Industries,,8520394.1226
ISPO,Inspirato Incorporated,3.925,USD,0.12755102040816055,13683,1.0186563830737616,25697127.999999996,USD,,-14.517,USD,-682.8408110440033,0,Consumer Services,Buy,1786897.3117199999
SLGL,Sol-Gel Technologies Ltd.,0.92,USD,9.523809523809533,34019,1.0193844558778142,25629008.42857143,USD,,-0.8223,USD,-0.9452492020623667,0,Health Technology,Strong buy,9415005.2144
BRN,"Barnwell Industries, Inc.",2.55,USD,-1.5672045086080433,2415,0.1890396161282495,25571628.560951132,USD,,-0.3248,USD,-244.35555555555553,2.31607,Energy Minerals,,4567348.285499999
SCIA,"SCI Engineered Materials, Inc.",5.6,USD,2.7522935779816415,346,0.1620381211071044,25417929.683426436,USD,11.608623548922056,0.4824,USD,3.719630187056543,0,Producer Manufacturing,,2328202.7026400003
ACFN,"Acorn Energy, Inc.",10.2,USD,-2.847890275264323,1677,0.5815647107781939,25370529.000000004,USD,95.0605778191985,0.1073,USD,,0,Electronic Technology,,1509672.8045
LOCL,Local Bounti Corporation,2.9799,USD,1.429592566118665,3907,0.43047123764612555,25293357.525375273,USD,,-15.3598,USD,-21.110191208357982,0,Finance,Strong buy,3349904.08536
GUER,"Guerrilla RF, Inc.",2.5,USD,0,900,0.23131489667934613,25022200.000000004,USD,,-2.0693,USD,12.86424119925888,0,Electronic Technology,,5765671.12895
FSI,Flexible Solutions International Inc.,2,USD,-0.990099009900991,5403,0.06345012242597192,24901063.366336633,USD,10.615711252653927,0.1884,USD,-63.15995307000391,0,Process Industries,Strong buy,6804135.9975000005
CNBZ,CNB Corp. (MI),20.5,USD,0,200,0.25936973155232784,24846000,USD,7.0892554552685265,2.8917,USD,,3.95062,Finance,,1201224.108
AWH,Aspira Women's Health Inc.,1.9909,USD,2.0974358974358944,20381,0.33603788237272686,24785733.032410253,USD,,-1.4447,USD,91.25997447019606,0,Health Technology,Buy,7735359.8805
COCP,"Cocrystal Pharma, Inc.",2.43,USD,-6.900118769395805,22822,0.4895586421408277,24722310.371250145,USD,,-1.6517,USD,66.27394127496223,0,Health Technology,Strong buy,7105656.6126
ESGL,ESGL Holdings Limited,1.07,USD,-1.8348623853211024,1006,0.023977385940576128,24607903.19266055,USD,,,,,0,Industrial Services,,5308430.59084
DAIO,Data I/O Corporation,2.72,USD,-1.449275362318826,3628,0.14200331132308103,24548367.594202902,USD,,-0.0464,USD,-152.90763968072974,0,Producer Manufacturing,Strong buy,7753533.87456
HUDAU,Hudson Acquisition I Corp.,13.51,USD,-9.813084112149536,432,0.5182963407318536,24540400,USD,,,,,0,Finance,,4500156
ULY,Urgent.ly Inc.,1.82,USD,-6.185567010309272,2997,0.18268597761685318,24428831.793814436,USD,0.3047198084618347,5.9727,USD,,0,Technology Services,Strong buy,9932803.236525001
ONCT,"Oncternal Therapeutics, Inc.",8.2432,USD,-0.6843373493976006,2987,0.47990103145785895,24396946.16057831,USD,,-12.3421,USD,26.31758047569013,0,Health Technology,Buy,2647445.40045
AKTX,Akari Therapeutics Plc,3.1,USD,1.6393442622950907,5222,0.12982880101038732,24359010,USD,,,,,0,Health Technology,,7892008.9021499995
MXC,Mexco Energy Corporation,11.6,USD,-1.072004230024648,716,0.31586377271925176,24334920.763792355,USD,12.710935787858865,0.9126,USD,-57.763687693802936,0,Energy Minerals,,1005945.7476
NOM,Nuveen Missouri Quality Municipal Income Fund,10.31,USD,-0.19361084220715946,2227,0.21836758707248197,24275400,USD,28.472797569732123,0.3621,USD,-28.09769658459096,3.60116,Miscellaneous,,2128082.79429
JDZG,JIADE LIMITED,0.9993,USD,-7.472222222222231,281686,0.0812841068630079,24218498.138888884,USD,,,,,0,Commercial Services,,2000008.091328
APRE,"Aprea Therapeutics, Inc.",4.44,USD,4.964539007092197,3973,0.5591915438640939,24110154.127659574,USD,,-3.3221,USD,96.94597330151308,0,Health Technology,Strong buy,4824339.74946
GMM,Global Mofy Metaverse Limited,0.885,USD,-1.6557395266140709,8927,0.06660722479845103,24006620.735637292,USD,3.5021764938662447,0.2527,USD,362.8205128205127,0,Technology Services,,9618094.006764
QLI,Qilian International Holding Group Ltd.,0.67,USD,-1.8746338605740955,2827,0.21386854687405435,23952500,USD,,-0.2176,USD,-346.7120181405895,0,Health Technology,,8062983.5
AREN,"The Arena Group Holdings, Inc.",0.8087,USD,-3.726190476190476,739,0.023658296090458567,23937465.12392857,USD,,-5.5005,USD,-41.176017658231096,0,Technology Services,,9232208.809999999
GFAI,"Guardforce AI Co., Limited",2.43,USD,2.531645569620255,36268,0.4117531524637866,23887804.329113927,USD,,-5.9559,USD,67.05953276403699,0,Technology Services,Strong buy,7954538.7966
CCTG,CCSC Technology International Holdings Limited,2.12,USD,-10.924369747899151,38780,0.2781762883048319,23850000,USD,,,,,0,Producer Manufacturing,,1977997.5
APM,Aptorum Group Limited,4.6,USD,2.2222222222222143,6271,0.499502170536461,23835802.622222222,USD,,-0.9115,USD,87.35292485292486,0,Health Technology,,2166075.53344
SMSI,"Smith Micro Software, Inc.",2.225,USD,0.6787330316742138,16624,0.5265808670972483,23733145.73529412,USD,,-5.3495,USD,-30.53610209609332,0,Technology Services,Strong buy,9620526.538
NYC,American Strategic Investment Co.,9.225,USD,0.2717391304347865,1893,0.6642105263157895,23724058,USD,,-44.418,USD,-74.74261480540223,0,Finance,Neutral,1140097.4227
GDTC,CytoMed Therapeutics Limited,2.05,USD,-0.4854368932038947,499,0.13754892772479188,23656999.999999996,USD,,-0.267,USD,-53300,0,Health Technology,Strong buy,4730638.36
ALBY,"Community Capital Bancshares, Inc.",19.2,USD,5.2054794520547905,746,0.3639201912288404,23635198.947945204,USD,6.1762151381606465,3.1087,USD,,4.10959,Finance,,1212696.261
USEA,United Maritime Corporation,2.5899,USD,0.5786407766990257,10614,0.1790742599731743,23341385.74368932,USD,7.731044776119403,0.335,USD,,11.6505,Transportation,,8356430.315303999
UTSI,UTStarcom Holdings Corp,2.46,USD,-1.6000000000000014,834,0.36490921023845985,23211493.000000004,USD,,-0.4408,USD,36.18068626031562,0,Electronic Technology,,3383906.77581
LGVN,Longeveron Inc.,3.6338,USD,35.08550185873606,75081008,2.756378124889772,23069631.836431228,USD,,-7.2207,USD,-659.11480235492,0,Health Technology,Strong buy,4419147.28812
CRMZ,"CreditRiskMonitor.com, Inc.",2.15,USD,1.8957345971564,23748,10.491252871532073,23052301,USD,14.972144846796656,0.1436,USD,4.057971014492749,0,Commercial Services,,4473368.508
BIAF,"bioAffinity Technologies, Inc.",1.97,USD,-6.511009870918764,38563,0.6621291909980787,22965383.44722855,USD,,-0.9222,USD,6.022623051054716,0,Health Technology,,6038254.43989
LWCL,Lewis & Clark BANCORP,21.51,USD,0,2500,3.208418891170431,22958636.689655174,USD,,,,,0.689655,Finance,,1066618.0019989999
BTCS,BTCS Inc.,1.4599,USD,-0.6870748299319727,101493,1.058487832807877,22928335.30884354,USD,1.1925338996895933,1.2242,USD,,0,Finance,Strong buy,8737840.6386
NERV,"Minerva Neurosciences, Inc",3.2778,USD,-0.9728096676737161,4529,0.03830215486620886,22922985.33516616,USD,,-4.4809,USD,18.373258038072677,0,Health Technology,Neutral,5436893.729710001
BYU,"BAIYU Holdings, Inc.",1.1497,USD,2.3684444840174477,1931,0.15338665988831587,22920061.319918085,USD,4.231505336768494,0.2717,USD,366.0377358490566,0,Distribution Services,,9376258.1025
GBNY,"Generations Bancorp NY, Inc.",10.22,USD,-3.127962085308057,173,0.09704925389879951,22911207.000000004,USD,,-0.8989,USD,,0,Finance,,1795686.2836
PNBI,"Pioneer Bankshares, Inc.",22,USD,0,1000,0.8143322475570033,22880000,USD,,,,,4.44543,Finance,,1038600.1600000001
WVFC,WVS Financial Corp.,12.16,USD,0,213,0.09483526268922529,22837161.276872966,USD,14.405876081033053,0.8441,USD,,3.25733,Finance,,1719696.34662
PMEC,Primech Holdings Ltd.,0.64,USD,-0.6365471200124193,45080,0.2559295841655208,22752044.713553797,USD,,-0.0146,USD,-151.40845070422534,0,Commercial Services,,4262516.1
HLP,Hongli Group Inc.,1.8309,USD,-2.3520000000000016,12680,0.16431766700013994,22651665.3272,USD,23.777922077922078,0.077,USD,-70.99811676082862,0,Producer Manufacturing,,4855057.790624999
ZIVO,"Zivo Bioscience, Inc.",7.99,USD,0.2509410288582241,2856,3.6540429887410437,22627224.9173913,USD,,-3.7941,USD,31.456289631998274,0,Health Technology,Neutral,1255925.74284
CYSM,Community Bancorp of Santa Maria,10.45,USD,-0.15287597936174294,2000,0.9291521486643438,22591395.599045344,USD,6.163010143901864,1.6956,USD,,2.38663,Finance,,2125259.7102
AGSS,Ameriguard Security Services Inc.,0.237,USD,18.49999999999999,3161,0.23391942693070478,22495401.177272726,USD,,-0.003,USD,79.31034482758619,0,Commercial Services,,8151687.558600001
NEPH,"Nephros, Inc.",2.12,USD,-3.416856492027323,3170,0.3133959466139397,22353573.612756263,USD,,-0.1376,USD,74.94537509104151,0,Health Technology,Strong buy,9199758.882299999
GIPR,Generation Income Properties Inc.,4.08,USD,-1.4492753623188313,13774,0.7306154058326173,22122391.710144933,USD,,-2.5266,USD,-53.11799284891827,11.3043,Finance,Neutral,4801642.58744
BTOG,Bit Origin Limited,3.99,USD,2.3076923076923155,318953,1.8430975072911286,22076259.74615385,USD,,-10.4494,USD,,0,Consumer Non-Durables,,4906968.5559
CPIX,Cumberland Pharmaceuticals Inc.,1.55,USD,2.6490066225165587,3691,0.3971593048905149,21996404,USD,,-0.5958,USD,-116.26134301270416,0,Health Technology,,7945227.144
OCC,Optical Cable Corporation,2.78,USD,-4.1379310344827624,314,0.07245039224734656,21941081,USD,,-0.5454,USD,-206.56506447831183,0,Electronic Technology,,5138714.8032
IBIO,"iBio, Inc.",2.54,USD,-1.1673151750972686,34923,0.20460988897996202,21904134.747081712,USD,,-16.0137,USD,89.96551088875883,0,Health Technology,Strong buy,8610227.0592
CIBH,"CIB Marine Bancshares, Inc.",17.6,USD,0.8595988538682072,100,0.09875567845151095,21878577.964137934,USD,63.24110671936759,0.2783,USD,,0,Finance,,1240552.8881
IHT,InnSuites Hospitality Trust Shares of Beneficial Interest,1.8199,USD,1.670391061452516,1606,0.12124781059370658,21855181,USD,74.58606557377048,0.0244,USD,-58.85328836424958,1.11732,Finance,,2383422.8400600003
BBGI,"Beasley Broadcast Group, Inc.",0.717699,USD,2.5284285714285746,3654,0.3136965368039697,21778056.335867144,USD,,-2.3906,USD,-62.86960076304674,0,Consumer Services,Strong buy,9506521.8675
DUOT,"Duos Technologies Group, Inc.",2.89,USD,-4.620462046204611,3140,0.054151095352490866,21767438.98679868,USD,,-1.6334,USD,-71.70188163565646,0,Technology Services,Strong buy,5413105.637180001
FBPI,"First Bancorp of Indiana, Inc.",12.44,USD,-3.1152647975077907,1500,2.3059185242121445,21670479.06921062,USD,9.595063632857693,1.2965,USD,,4.78863,Finance,,1708417.724
HGPI,"Horizon Group Properties, Inc.",2,USD,8.40108401084011,149,0.007506864498576718,21535264,USD,,,,,0,Finance,,2733762.03188
PWBK,Pacific West Bancorp,8,USD,0,515,0.5321347385823517,21371191,USD,,,,,0,Finance,,2525685.8156000003
MACT,"MachTen, Inc.",6.5,USD,-7.142857142857142,10849,4.637315665740543,21270645.5,USD,,,,,0,Finance,,1582477.121874
MMAT,Meta Materials Inc.,3.17,USD,-4.804804804804809,65439,0.23918549952301058,21224849.234234232,USD,,-81.7489,USD,-255.86322479540308,0,Electronic Technology,,6682363.17728
HOFV,Hall of Fame Resort & Entertainment Company,3.2522,USD,-1.4484848484848372,6778,0.3124639845842495,21222497.189090915,USD,,-10.7855,USD,-1.4819345126082109,0,Consumer Services,Strong buy,4716656.5961
IZM,ICZOOM Group Inc.,2.04,USD,-3.317535545023689,60941,0.6468283746448287,21065801.857819907,USD,,,,,0,Retail Trade,,5940624.641868
SIF,"SIFCO Industries, Inc.",3.3789,USD,-1.9585654596100375,257,0.12582003329090374,20914430.193941504,USD,,-1.454,USD,40.412278185320275,0,Electronic Technology,,3978659.1701999996
VCIGF,Vitreous Glass Inc.,3.3,USD,9.999999999999993,700,2.8044871794871797,20823137.711538456,USD,12.190709689183448,0.27069794,USD,-2.110997643703005,6.92308,Process Industries,,3719490.93824
ACCMF,AAC CLYDE SPACE AB,3.63,USD,-13.674197384066591,256,0.6765327695560254,20704921.09373494,USD,,-0.65681682,USD,32.62462642655853,0,Electronic Technology,,5700218.061600001
AMS,American Shared Hospital Services,3.25,USD,-0.6116207951070342,802,0.10921817760891177,20572500,USD,39.48967193195626,0.0823,USD,-58.37126960040465,0,Finance,,3977499.81
CRWE,"Crown Equity Holdings, Inc.",1.3,USD,-13.33333333333333,3205,0.7921991249969104,20559240.000000004,USD,,-0.3099,USD,-800.8720930232558,0,Commercial Services,,2800057.7844
GTEC,Greenland Technologies Holding Corporation,1.51,USD,0.6666666666666672,6410,0.2801463229156196,20527740.299999997,USD,,-1.0821,USD,-502.4172554853106,0,Producer Manufacturing,Strong buy,7183768.824
EXDW,"Exceed World, Inc.",0.625,USD,-3.2507739938080524,1000,0.9285051067780873,20437499.999999996,USD,,-0.0405,USD,-129.95562130177515,0,Technology Services,,2306004
TBBA,TEB Bancorp Inc.,7.766,USD,28.363636363636367,500,0.25773195876288657,20380646.999999996,USD,,-0.6744,USD,,0,Finance,,1246304.3146799998
NXPL,NextPlat Corp,1.085,USD,0.46296296296295303,6804,0.23407907909629788,20368863.731481478,USD,,-0.2256,USD,75.8043758043758,0,Non-Energy Minerals,,7726914.0945
INDP,"Indaptus Therapeutics, Inc.",2.385,USD,-2.2540983606557443,6316,0.15817799783118833,20365237.401639342,USD,,-1.7805,USD,2.8270479724935913,0,Health Technology,Strong buy,5903926.79296
WVVI,"Willamette Valley Vineyards, Inc.",4.1,USD,1.4851485148514756,395,0.10028180456472618,20354568.73762376,USD,,-0.6192,USD,4.059497985745274,0,Consumer Non-Durables,,3839895.1609799997
LUMO,"Lumos Pharma, Inc.",2.5,USD,0.40160642570280264,1110,0.08921682098765432,20291218.875502005,USD,,-4.5896,USD,-24.345705770793828,0,Health Technology,Strong buy,5187167.5941
DALN,DallasNews Corporation - Series A,3.775,USD,-1.9480519480519525,9809,0.5255938315463464,20205649.259740256,USD,,-1.0928,USD,40.117266699545176,16.6234,Consumer Services,,4369714.31715
WVVIP,"Willamette Valley Vineyards, Inc. - Series A Redeemable Preferred Stock",3.73,USD,-5.988506905938099,2368,1.3645269102224271,20056697,USD,,-0.6192,USD,4.059497985745274,0,Consumer Non-Durables,,3839895.1609799997
NRXS,"Neuraxis, Inc.",3,USD,0,379,0.037630191526753176,19943900,USD,,-3.3283,USD,,0,Health Technology,,3161763.12804
AEZS,Aeterna Zentaris Inc.,6.51,USD,-1.3875424139602606,3342,0.4742309002156893,19931594.26256983,USD,,-28.97220922,USD,-188.61409805972318,0,Health Technology,,2938582.50679
MMV,MultiMetaVerse Holdings Limited,0.6,USD,0,37710,0.20025298467754013,19829350.000000004,USD,,-0.8769,USD,-545.7290132547864,0,Consumer Services,,7028179.074
BFRG,"Bullfrog AI Holdings, Inc.",2.5,USD,-7.403977925108336,79466,1.5480520290106345,19626375.05092781,USD,,-0.9205,USD,-39.3008474576271,0,Technology Services,,3237032.9826
CWD,CaliberCos Inc.,0.89905,USD,-2.2771739130434807,18164,2.0117622301720033,19623622.983695652,USD,,-0.7142,USD,-2051.204819277108,0,Finance,,8232667.536832
NXGL,"NexGel, Inc",2.2,USD,-2.2222222222222143,1318,0.1666793130485368,19387772.8,USD,,-0.5528,USD,17.071707170717072,0,Process Industries,Strong buy,4743469.103568
WELX,Winland Holdings Corporation,5.0995,USD,-0.980582524271853,605,0.25995789111846346,19327104.999999996,USD,5.651041666666667,0.9024,USD,,0,Electronic Technology,,1927787.29
